1.606942359219113228e-02 1.732561825412847270e-02 1.421085020137156409e-02 1.983646750328261349e-02 1.812690428449939897e-02 1.291633398489980440e-02 -1.186049713431410520e-03 -5.606225092493105459e-03 6.161068320786917442e-03
1.732561825412847270e-02 1.868001339100050159e-02 1.532175465056593612e-02 2.138714319780012779e-02 1.954393833484969686e-02 1.392604224920342658e-02 -1.278766749002547241e-03 -6.044480391098295755e-03 6.642697365662227418e-03
1.421085020137156409e-02 1.532175465056593612e-02 1.256723754198365260e-02 1.754220159772930041e-02 1.603036474356182503e-02 1.142244377075803292e-02 -1.048872394971525493e-03 -4.957814729789367450e-03 5.448485347642788995e-03
1.983646750328261349e-02 2.138714319780012779e-02 1.754220159772930041e-02 2.448659348304190256e-02 2.237626917429198087e-02 1.594422089150205127e-02 -1.464087150530569981e-03 -6.920453694267413546e-03 7.605364985846969905e-03
1.812690428449939897e-02 1.954393833484969686e-02 1.603036474356182503e-02 2.237626917429198087e-02 2.044781861989605071e-02 1.457010256202851371e-02 -1.337907953492287454e-03 -6.324029301111012968e-03 6.949912988505503077e-03
1.291633398489980440e-02 1.392604224920342658e-02 1.142244377075803292e-02 1.594422089150205127e-02 1.457010256202851371e-02 1.038193328169834291e-02 -9.533269275955365144e-04 -4.506189987073026468e-03 4.952163696384258296e-03
-1.186049713431410520e-03 -1.278766749002547241e-03 -1.048872394971525493e-03 -1.464087150530569981e-03 -1.337907953492287454e-03 -9.533269275955365144e-04 8.753978726494693492e-05 4.137834581456058497e-04 -4.547352476196864224e-04
-5.606225092493105459e-03 -6.044480391098295755e-03 -4.957814729789367450e-03 -6.920453694267413546e-03 -6.324029301111012968e-03 -4.506189987073026468e-03 4.137834581456058497e-04 1.955873501459783753e-03 -2.149444603186931313e-03
6.161068320786917442e-03 6.642697365662227418e-03 5.448485347642788995e-03 7.605364985846969905e-03 6.949912988505503077e-03 4.952163696384258296e-03 -4.547352476196864224e-04 -2.149444603186931313e-03 2.362173268731930769e-03
