1.286358182567544015e-02 8.011632356283014678e-03 1.503193233282902087e-02 1.781046046709083147e-02 1.984727126864744076e-02 2.088143911188064528e-02 2.291922079211501651e-02 2.995827099030852828e-02 -1.133389253075131088e-02
8.011632356283014678e-03 4.989765205529809490e-03 9.362113685534570115e-03 1.109262282404395450e-02 1.236117924499406315e-02 1.300527454185275954e-02 1.427443564065497550e-02 1.865846204089022589e-02 -7.058918841777081163e-03
1.503193233282902087e-02 9.362113685534570115e-03 1.756579098426078178e-02 2.081268189420313122e-02 2.319282784100800202e-02 2.440132025400301372e-02 2.678260073571311212e-02 3.500818888841844556e-02 -1.324439086240773028e-02
1.781046046709083147e-02 1.109262282404395450e-02 2.081268189420313122e-02 2.465973368449025580e-02 2.747982988721820591e-02 2.891170210895644896e-02 3.173314255596588335e-02 4.147916251990470954e-02 -1.569250676777211861e-02
1.984727126864744076e-02 1.236117924499406315e-02 2.319282784100800202e-02 2.747982988721820591e-02 3.062243332763147849e-02 3.221805498263530937e-02 3.536215639559989882e-02 4.622273478274266378e-02 -1.748710760626010982e-02
2.088143911188064528e-02 1.300527454185275954e-02 2.440132025400301372e-02 2.891170210895644896e-02 3.221805498263530937e-02 3.389681857605655185e-02 3.720474747609179428e-02 4.863123040370603140e-02 -1.839829605694255285e-02
2.291922079211501651e-02 1.427443564065497550e-02 2.678260073571311212e-02 3.173314255596588335e-02 3.536215639559989882e-02 3.720474747609179428e-02 4.083549114362906851e-02 5.337706376667311625e-02 -2.019375232082785965e-02
2.995827099030852828e-02 1.865846204089022589e-02 3.500818888841844556e-02 4.147916251990470954e-02 4.622273478274266378e-02 4.863123040370603140e-02 5.337706376667311625e-02 6.977045840664489185e-02 -2.639574485650327332e-02
-1.133389253075131088e-02 -7.058918841777081163e-03 -1.324439086240773028e-02 -1.569250676777211861e-02 -1.748710760626010982e-02 -1.839829605694255285e-02 -2.019375232082785965e-02 -2.639574485650327332e-02 9.986108195947617991e-03
