1.279711778817969534e-02 4.328721888316215509e-03 5.563620076526680849e-03 3.615961175229145431e-03 8.606124567920188026e-03 1.116491747199343555e-02 1.237254846907290783e-02 1.427797252457963309e-02 1.451776534069795441e-02 1.118128738258337279e-02 1.452467313291935964e-02 1.664292398246536298e-02 1.322670093457489933e-02 2.113855626061485887e-02 9.280907093947930731e-03 2.230633534717323119e-02 9.620897359052471565e-03 1.743832133479301244e-02 2.217062063459173879e-02 6.609868781017945276e-03 7.618052700333617644e-03 6.796071167155552303e-03 4.938134119537915430e-03 1.962324644921119299e-02 -3.849464251518912826e-03 6.471213660145054905e-03 1.172285605409346260e-02 7.408491992999471400e-03 1.106696995482440082e-03 -1.345395844777666494e-02 -3.201550123364637571e-03 -2.595487234550240482e-02 1.632690021543757933e-02 2.592067918219976078e-02 6.225076109145542824e-03 -1.362323100061835560e-02 -1.811875981687833051e-02 1.591448328227438105e-02 1.163146146503742789e-02 9.593874299149417542e-03 -3.821740890017760999e-03 -1.398971436659748879e-02 1.834789584036773669e-02
4.328721888316215509e-03 1.464222920859215753e-03 1.881936573701122268e-03 1.223126218387530443e-03 2.911086731196768727e-03 3.776617785522213590e-03 4.185108104717018794e-03 4.829632203980580192e-03 4.910743937807952354e-03 3.782155031600068201e-03 4.913080550776878323e-03 5.629594922930553948e-03 4.474031636919941976e-03 7.150276545648876457e-03 3.139337024631403111e-03 7.545286654672979897e-03 3.254341303464551236e-03 5.898644093682869384e-03 7.499380126606113549e-03 2.235838111744090084e-03 2.576863948282158943e-03 2.298822477276387093e-03 1.670361217619570349e-03 6.637711540248829312e-03 -1.302110400142761576e-03 2.188936968331626088e-03 3.965344731124239262e-03 2.505978453924497234e-03 3.743486296971920550e-04 -4.550903209719673291e-03 -1.082948545519426967e-03 -8.779431891625241388e-03 5.522697493352709402e-03 8.767865795503532525e-03 2.105679079939580187e-03 -4.608160931083603480e-03 -6.128807557035218304e-03 5.383194346218692604e-03 3.934429820074037895e-03 3.245200549051891360e-03 -1.292732763417515180e-03 -4.732126701679463358e-03 6.206314550148658502e-03
5.563620076526680849e-03 1.881936573701122268e-03 2.418815616788483943e-03 1.572059781228872608e-03 3.741561828195147897e-03 4.854011663260777119e-03 5.379036139209042965e-03 6.207430134246423765e-03 6.311681431143530141e-03 4.861128575421517009e-03 6.314684633280419519e-03 7.235606293041919185e-03 5.750383803905158991e-03 9.190108112388828063e-03 4.034927386849691822e-03 9.697806742538603308e-03 4.182740097185642242e-03 7.581409836579961446e-03 9.638803995818878353e-03 2.873678218953812716e-03 3.311991938275598516e-03 2.954630770220414548e-03 2.146882023186451587e-03 8.531318513947342558e-03 -1.673576577798210289e-03 2.813397112928970895e-03 5.096578649688592033e-03 3.220884223407778201e-03 4.811428420534752284e-04 -5.849185306237091909e-03 -1.391892208635491304e-03 -1.128402904898671670e-02 7.098213154680762908e-03 1.126916337587348903e-02 2.706387406290740403e-03 -5.922777515747333459e-03 -7.877234354446630352e-03 6.918912536586451639e-03 5.056844329900762533e-03 4.170991667492771754e-03 -1.661523687984295871e-03 -6.082108253060537068e-03 7.976852549859246230e-03
3.615961175229145431e-03 1.223126218387530443e-03 1.572059781228872608e-03 1.021728129504417132e-03 2.431751650791958309e-03 3.154765687993908718e-03 3.495994617173263548e-03 4.034392365877585533e-03 4.102148365903123678e-03 3.159391179617488093e-03 4.104100235761055059e-03 4.702634449334471348e-03 3.737344443290695033e-03 5.972922966246515392e-03 2.622418600665085871e-03 6.302891316005706547e-03 2.718486451170410920e-03 4.927382395903613828e-03 6.264543686506245969e-03 1.867688434312664986e-03 2.152561479171493167e-03 1.920301890729430878e-03 1.395322099075824423e-03 5.544756129215405380e-03 -1.087706896921894310e-03 1.828509961306330842e-03 3.312417143925617310e-03 2.093347881694586875e-03 3.127089579579836378e-04 -3.801558460706064464e-03 -9.046318974519118638e-04 -7.333824089362790677e-03 4.613338586708463744e-03 7.324162448905372456e-03 1.758961189238115270e-03 -3.849388213408101982e-03 -5.119647496067417786e-03 4.496805814016268006e-03 3.286592634757006144e-03 2.710850799372660838e-03 -1.079873367490165326e-03 -3.952941970174479562e-03 5.184392306461316734e-03
8.606124567920188026e-03 2.911086731196768727e-03 3.741561828195147897e-03 2.431751650791958309e-03 5.787661042470935990e-03 7.508461838436493972e-03 8.320599615471515470e-03 9.602006651636265516e-03 9.763268498261826189e-03 7.519470683712017010e-03 9.767914022459597487e-03 1.119244812295323507e-02 8.895021343846645084e-03 1.421578291112359123e-02 6.241455605541582075e-03 1.500112008259327570e-02 6.470100728748351057e-03 1.172735674913220200e-02 1.490985127179474991e-02 4.445169220806145620e-03 5.123177858424449171e-03 4.570391240050540246e-03 3.320919449932270128e-03 1.319672962023514529e-02 -2.588783616489615316e-03 4.351922970989306576e-03 7.883678275315489023e-03 4.982247253446744038e-03 7.442591652053289538e-04 -9.047853137691403216e-03 -2.153058182957894289e-03 -1.745477913442207429e-02 1.097992058741889369e-02 1.743178406415511403e-02 4.186394258992828452e-03 -9.161689760890340956e-03 -1.218495497043182475e-02 1.070256817420593524e-02 7.822214965274174037e-03 6.451927588234878004e-03 -2.570139519711763139e-03 -9.408151624560953316e-03 1.233905007167166584e-02
1.116491747199343555e-02 3.776617785522213590e-03 4.854011663260777119e-03 3.154765687993908718e-03 7.508461838436493972e-03 9.740895115583342659e-03 1.079449957888423996e-02 1.245689752512598586e-02 1.266610611776790470e-02 9.755177136252821818e-03 1.267213285998769652e-02 1.452021274106888790e-02 1.153970970695214655e-02 1.844245243603606296e-02 8.097179652818246864e-03 1.946128787560567203e-02 8.393806074017524932e-03 1.521416163981098926e-02 1.934288281043488114e-02 5.766817236685649849e-03 6.646412973949822681e-03 5.929270556935221405e-03 4.308302918114987647e-03 1.712041185870772156e-02 -3.358486761706294763e-03 5.645846795744252980e-03 1.022767177316335520e-02 6.463580554846870725e-03 9.655440252708747317e-04 -1.173798180398104123e-02 -2.793210432339161831e-03 -2.264447452389034207e-02 1.424449602606664249e-02 2.261464250603292814e-02 5.431102703429461533e-03 -1.188566459584350019e-02 -1.580781402490259724e-02 1.388468055050128859e-02 1.014793404931901323e-02 8.370229653244324816e-03 -3.334299358860592921e-03 -1.220540507207751833e-02 1.600772503880941444e-02
1.237254846907290783e-02 4.185108104717018794e-03 5.379036139209042965e-03 3.495994617173263548e-03 8.320599615471515470e-03 1.079449957888423996e-02 1.196206506444393372e-02 1.380427296399690078e-02 1.403611018617983638e-02 1.081032638579192302e-02 1.404278879893376165e-02 1.609076254891912694e-02 1.278787935750005413e-02 2.043724346604485972e-02 8.972994916315993330e-03 2.156627920587048455e-02 9.301705341870122878e-03 1.685977104417076683e-02 2.143506709333278457e-02 6.390573504206932369e-03 7.365308957450530415e-03 6.570598263350160666e-03 4.774301897666304029e-03 1.897220701036959889e-02 -3.721750773902655299e-03 6.256518537152588010e-03 1.133392746132309663e-02 7.162700834932519967e-03 1.069980166145797530e-03 -1.300759715986700080e-02 -3.095332459476391081e-03 -2.509376887973513437e-02 1.578522348616689941e-02 2.506071014125390781e-02 6.018547079031505258e-03 -1.317125376592340538e-02 -1.751763465370940673e-02 1.538648928839767872e-02 1.124556506585063648e-02 9.275578824636528802e-03 -3.694947188941089845e-03 -1.352557833210611682e-02 1.773916864312473710e-02
1.427797252457963309e-02 4.829632203980580192e-03 6.207430134246423765e-03 4.034392365877585533e-03 9.602006651636265516e-03 1.245689752512598586e-02 1.380427296399690078e-02 1.593018856175181658e-02 1.619772968286983805e-02 1.247516172629234768e-02 1.620543682983646358e-02 1.856880707699642280e-02 1.475726610167858027e-02 2.358466417939183643e-02 1.035487354918015503e-02 2.488757613102363098e-02 1.073420675093211471e-02 1.945624608714191864e-02 2.473615680602455832e-02 7.374748471380225198e-03 8.499597248892317575e-03 7.582497794101907169e-03 5.509564297874661350e-03 2.189400600060789279e-02 -4.294915912105283506e-03 7.220048480414759801e-03 1.307939955077626684e-02 8.265786630667631626e-03 1.234761573354303940e-03 -1.501082136179318106e-02 -3.572026565207306152e-03 -2.895831392365171356e-02 1.821621372453821261e-02 2.892016400159547196e-02 6.945428425445473140e-03 -1.519968176760045503e-02 -2.021542343572071965e-02 1.775607279766368285e-02 1.297742897794598206e-02 1.070405664110173939e-02 -4.263984463293579025e-03 -1.560857379444409096e-02 2.047107458326232268e-02
1.451776534069795441e-02 4.910743937807952354e-03 6.311681431143530141e-03 4.102148365903123678e-03 9.763268498261826189e-03 1.266610611776790470e-02 1.403611018617983638e-02 1.619772968286983805e-02 1.646976404970253507e-02 1.268467705886000205e-02 1.647760063510814166e-02 1.888066273670479384e-02 1.500510846099374629e-02 2.398075914532942984e-02 1.052877949308307810e-02 2.530555298008560494e-02 1.091448344366080341e-02 1.978300592872973482e-02 2.515159062831618872e-02 7.498604411085404292e-03 8.642344572202734568e-03 7.709842800273375950e-03 5.602095218234533387e-03 2.226170704121146690e-02 -4.367047300492686059e-03 7.341306295881835225e-03 1.329906281501200445e-02 8.404607198517079214e-03 1.255498898237063145e-03 -1.526292207990262439e-02 -3.632017317244821096e-03 -2.944465717958925574e-02 1.852214772045398042e-02 2.940586654490880830e-02 7.062074107345945283e-03 -1.545495432040028087e-02 -2.055493335607746011e-02 1.805427891145356886e-02 1.319537968735097662e-02 1.088382697484072820e-02 -4.335596370416788109e-03 -1.587071352466958712e-02 2.081487806200120472e-02
1.118128738258337279e-02 3.782155031600068201e-03 4.861128575421517009e-03 3.159391179617488093e-03 7.519470683712017010e-03 9.755177136252821818e-03 1.081032638579192302e-02 1.247516172629234768e-02 1.268467705886000205e-02 9.769480097104080510e-03 1.269071263743989583e-02 1.454150215811244456e-02 1.155662913484854434e-02 1.846949260880889274e-02 8.109051671333368169e-03 1.948982185655876234e-02 8.406113003762918576e-03 1.523646851904850337e-02 1.937124318685080546e-02 5.775272496904980402e-03 6.656157890237854140e-03 5.937964004882691042e-03 4.314619716581328569e-03 1.714551366640965427e-02 -3.363410947500281196e-03 5.654124690093463232e-03 1.024266750178292468e-02 6.473057403738867802e-03 9.669596980157902245e-04 -1.175519193680284354e-02 -2.797305814606963412e-03 -2.267767566704630838e-02 1.426538118951996455e-02 2.264779990972854914e-02 5.439065741748635475e-03 -1.190309125996564903e-02 -1.583099131240688073e-02 1.390503815545015426e-02 1.016281286714069629e-02 8.382502015434601522e-03 -3.339188081282549580e-03 -1.222330053706819665e-02 1.603119543420561052e-02
