2.227386719003016449e-02 6.520657357624695671e-02 3.591697190083052021e-02 2.275830667698155313e-02 -1.636269318852849597e-02 -6.058932352049064760e-03 -2.442998680541379197e-02 1.038179428229697547e-02 -1.633646867557975104e-04 1.344168923089313723e-03 -3.992575961310386272e-03 1.239471734800250309e-02 3.209919203187282851e-03 7.008467179542580451e-03 -9.985673005862788151e-03 -5.578477816347410766e-03 -1.700143573350218484e-02 -2.617163919066358910e-02 -8.563013033640586372e-03 6.010080181663334659e-03
6.520657357624695671e-02 1.908917387932378418e-01 1.051466568829949183e-01 6.662476641988904213e-02 -4.790165749847472010e-02 -1.773747750387189709e-02 -7.151859704034625731e-02 3.039262230247414057e-02 -4.782488544005735311e-04 3.935044105029041409e-03 -1.168823518425531408e-02 3.628543897716466488e-02 9.397013590443165781e-03 2.051723335246017493e-02 -2.923298033565464513e-02 -1.633095057413001816e-02 -4.977157134862772447e-02 -7.661727090035157228e-02 -2.506815429259504416e-02 1.759446315367220112e-02
3.591697190083052021e-02 1.051466568829949183e-01 5.791669940020423984e-02 3.669813842624976979e-02 -2.638510800393674416e-02 -9.770126632297860408e-03 -3.939374973109548844e-02 1.674081156793313929e-02 -2.634282055171045952e-04 2.167494177310083561e-03 -6.438093456824742732e-03 1.998668264064205197e-02 5.176046747572341823e-03 1.130126693348497413e-02 -1.610205958860122868e-02 -8.995385905364420426e-03 -2.741509071165234429e-02 -4.220219243430201050e-02 -1.380799732223319913e-02 9.691351715662627209e-03
2.275830667698155313e-02 6.662476641988904213e-02 3.669813842624976979e-02 2.325328235033091023e-02 -1.671856918553281390e-02 -6.190709472522047500e-03 -2.496132023634765190e-02 1.060759032628173781e-02 -1.669177430958917194e-04 1.373403563752379668e-03 -4.079411418925819183e-03 1.266429292110556222e-02 3.279732478029986735e-03 7.160895952499121697e-03 -1.020285371662817131e-02 -5.699805420048426226e-03 -1.737120388978630539e-02 -2.674085222197217573e-02 -8.749251983769178523e-03 6.140794804988595514e-03
-1.636269318852849597e-02 -4.790165749847472010e-02 -2.638510800393674416e-02 -1.671856918553281390e-02 1.202026240426525006e-02 4.450976127351772942e-03 1.794660870006938025e-02 -7.626610733482369273e-03 1.200099751165643674e-04 -9.874452197465675030e-04 2.933001931342106919e-03 -9.105332064414715584e-03 -2.358051371754104827e-03 -5.148517641878406353e-03 7.335614524497065421e-03 4.098027531059436623e-03 1.248949157765919318e-02 1.922605080941566791e-02 6.290508686410184978e-03 -4.415088642309515643e-03
-6.058932352049064760e-03 -1.773747750387189709e-02 -9.770126632297860408e-03 -6.190709472522047500e-03 4.450976127351772942e-03 1.648149418038129949e-03 6.645439525728488901e-03 -2.824053349724671945e-03 4.443842541227446905e-05 -3.656405286626729129e-04 1.086059616572766914e-03 -3.371608230111497028e-03 -8.731615009521230021e-04 -1.906441668621042685e-03 2.716300529047158130e-03 1.517456283109389157e-03 4.624726731023483077e-03 7.119203416524100964e-03 2.329308882822359039e-03 -1.634860661618211955e-03
-2.442998680541379197e-02 -7.151859704034625731e-02 -3.939374973109548844e-02 -2.496132023634765190e-02 1.794660870006938025e-02 6.645439525728488901e-03 2.679481969704083921e-02 -1.138675629019461621e-02 1.791784564335137039e-04 -1.474285034348125131e-03 4.379058976255524246e-03 -1.359453114652985767e-02 -3.520640718169042692e-03 -7.686889719762622468e-03 1.095229030931804681e-02 6.118476790984054593e-03 1.864718178926999537e-02 2.870506475813713529e-02 9.391916259609453879e-03 -6.591858444914941613e-03
1.038179428229697547e-02 3.039262230247414057e-02 1.674081156793313929e-02 1.060759032628173781e-02 -7.626610733482369273e-03 -2.824053349724671945e-03 -1.138675629019461621e-02 4.838928579415141019e-03 -7.614387553005240797e-05 6.265138029742836189e-04 -1.860929758318828403e-03 5.777147030479589176e-03 1.496135383495562129e-03 3.266629179005293288e-03 -4.654297434419296491e-03 -2.600114681639063494e-03 -7.924327050307489184e-03 -1.219853614955503096e-02 -3.991199148016646644e-03 2.801283474208157015e-03
-1.633646867557975104e-04 -4.782488544005735311e-04 -2.634282055171045952e-04 -1.669177430958917194e-04 1.200099751165643674e-04 4.443842541227446905e-05 1.791784564335137039e-04 -7.614387553005240797e-05 1.198176349491994102e-06 -9.858626398098139970e-06 2.928301204741604735e-05 -9.090738935039577133e-05 -2.354272119278984693e-05 -5.140266104921094895e-05 7.323857724081132207e-05 4.091459616180488748e-05 1.246947465074943657e-04 1.919523718890738786e-04 6.280426878690621544e-05 -4.408012573111366956e-05
1.344168923089313723e-03 3.935044105029041409e-03 2.167494177310083561e-03 1.373403563752379668e-03 -9.874452197465675030e-04 -3.656405286626729129e-04 -1.474285034348125131e-03 6.265138029742836189e-04 -9.858626398098139970e-06 8.111703631813915912e-05 -2.409413903962311803e-04 7.479883815199489831e-04 1.937101268379303094e-04 4.229424419594822937e-04 -6.026089325261185271e-04 -3.366463692588430819e-04 -1.025991641500977308e-03 -1.579389145417128262e-03 -5.167551691688449834e-04 3.626924294979551214e-04
-3.992575961310386272e-03 -1.168823518425531408e-02 -6.438093456824742732e-03 -4.079411418925819183e-03 2.933001931342106919e-03 1.086059616572766914e-03 4.379058976255524246e-03 -1.860929758318828403e-03 2.928301204741604735e-05 -2.409413903962311803e-04 7.156666002735541723e-04 -2.221744886448009070e-03 -5.753758940490826370e-04 -1.256263106354483464e-03 1.789925281522691813e-03 9.999384588331005491e-04 3.047496110048068547e-03 4.691249014338346249e-03 1.534914422485367507e-03 -1.077302897343193275e-03
1.239471734800250309e-02 3.628543897716466488e-02 1.998668264064205197e-02 1.266429292110556222e-02 -9.105332064414715584e-03 -3.371608230111497028e-03 -1.359453114652985767e-02 5.777147030479589176e-03 -9.090738935039577133e-05 7.479883815199489831e-04 -2.221744886448009070e-03 6.897276383404086185e-03 1.786220636676872720e-03 3.899994957860972340e-03 -5.556717806625305692e-03 -3.104250158979004245e-03 -9.460772511084717187e-03 -1.456370676607867710e-02 -4.765051586854360428e-03 3.344423510071565728e-03
3.209919203187282851e-03 9.397013590443165781e-03 5.176046747572341823e-03 3.279732478029986735e-03 -2.358051371754104827e-03 -8.731615009521230021e-04 -3.520640718169042692e-03 1.496135383495562129e-03 -2.354272119278984693e-05 1.937101268379303094e-04 -5.753758940490826370e-04 1.786220636676872720e-03 4.625860971103566677e-04 1.010000337731702027e-03 -1.439049773656499512e-03 -8.039225031952596488e-04 -2.450101483371968855e-03 -3.771632761400431008e-03 -1.234028188249634925e-03 8.661213440498351408e-04
7.008467179542580451e-03 2.051723335246017493e-02 1.130126693348497413e-02 7.160895952499121697e-03 -5.148517641878406353e-03 -1.906441668621042685e-03 -7.686889719762622468e-03 3.266629179005293288e-03 -5.140266104921094895e-05 4.229424419594822937e-04 -1.256263106354483464e-03 3.899994957860972340e-03 1.010000337731702027e-03 2.205212583323255815e-03 -3.141989710639864642e-03 -1.755266759657115542e-03 -5.349497836490922469e-03 -8.234900241512471339e-03 -2.694350078154709571e-03 1.891070344464496327e-03
-9.985673005862788151e-03 -2.923298033565464513e-02 -1.610205958860122868e-02 -1.020285371662817131e-02 7.335614524497065421e-03 2.716300529047158130e-03 1.095229030931804681e-02 -4.654297434419296491e-03 7.323857724081132207e-05 -6.026089325261185271e-04 1.789925281522691813e-03 -5.556717806625305692e-03 -1.439049773656499512e-03 -3.141989710639864642e-03 4.476710960396173243e-03 2.500906325302970114e-03 7.621971362967162357e-03 1.173309640197401672e-02 3.838913439205086150e-03 -2.694399446718852547e-03
-5.578477816347410766e-03 -1.633095057413001816e-02 -8.995385905364420426e-03 -5.699805420048426226e-03 4.098027531059436623e-03 1.517456283109389157e-03 6.118476790984054593e-03 -2.600114681639063494e-03 4.091459616180488748e-05 -3.366463692588430819e-04 9.999384588331005491e-04 -3.104250158979004245e-03 -8.039225031952596488e-04 -1.755266759657115542e-03 2.500906325302970114e-03 1.397126708262375668e-03 4.258000250977956799e-03 6.554672675246727559e-03 2.144601915855863690e-03 -1.505221283840865037e-03
-1.700143573350218484e-02 -4.977157134862772447e-02 -2.741509071165234429e-02 -1.737120388978630539e-02 1.248949157765919318e-02 4.624726731023483077e-03 1.864718178926999537e-02 -7.924327050307489184e-03 1.246947465074943657e-04 -1.025991641500977308e-03 3.047496110048068547e-03 -9.460772511084717187e-03 -2.450101483371968855e-03 -5.349497836490922469e-03 7.621971362967162357e-03 4.258000250977956799e-03 1.297703782348957890e-02 1.997656886181117461e-02 6.536068233438401334e-03 -4.587438323574108585e-03
-2.617163919066358910e-02 -7.661727090035157228e-02 -4.220219243430201050e-02 -2.674085222197217573e-02 1.922605080941566791e-02 7.119203416524100964e-03 2.870506475813713529e-02 -1.219853614955503096e-02 1.919523718890738786e-04 -1.579389145417128262e-03 4.691249014338346249e-03 -1.456370676607867710e-02 -3.771632761400431008e-03 -8.234900241512471339e-03 1.173309640197401672e-02 6.554672675246727559e-03 1.997656886181117461e-02 3.075149420989928620e-02 1.006148081917730003e-02 -7.061802455743099345e-03
-8.563013033640586372e-03 -2.506815429259504416e-02 -1.380799732223319913e-02 -8.749251983769178523e-03 6.290508686410184978e-03 2.329308882822359039e-03 9.391916259609453879e-03 -3.991199148016646644e-03 6.280426878690621544e-05 -5.167551691688449834e-04 1.534914422485367507e-03 -4.765051586854360428e-03 -1.234028188249634925e-03 -2.694350078154709571e-03 3.838913439205086150e-03 2.144601915855863690e-03 6.536068233438401334e-03 1.006148081917730003e-02 3.291983003612371748e-03 -2.310528050191647774e-03
6.010080181663334659e-03 1.759446315367220112e-02 9.691351715662627209e-03 6.140794804988595514e-03 -4.415088642309515643e-03 -1.634860661618211955e-03 -6.591858444914941613e-03 2.801283474208157015e-03 -4.408012573111366956e-05 3.626924294979551214e-04 -1.077302897343193275e-03 3.344423510071565728e-03 8.661213440498351408e-04 1.891070344464496327e-03 -2.694399446718852547e-03 -1.505221283840865037e-03 -4.587438323574108585e-03 -7.061802455743099345e-03 -2.310528050191647774e-03 1.621679050245493532e-03
