1.492443204615511165e-01
4.369115915070665990e-01
2.406588859780669776e-01
1.524902696906622612e-01
1.096369572920794372e-01
4.059740654325261211e-02
1.636912328044505816e-01
6.956240780346192865e-02
1.094612419759612501e-03
9.006499670690004677e-03
2.675194572874194099e-02
8.304984276567949075e-02
2.150781479161369136e-02
4.695969104799621596e-02
6.690822789759248712e-02
3.737815817108135208e-02
1.139168022000687092e-01
1.753610396008739580e-01
5.737580503672581878e-02
4.027007636254857637e-02
