4.419815557721491761e-02
3.036641365726179542e-02
6.474916409123329664e-03
1.631538114751575341e-02
3.280108900183011794e-02
5.824178438890866699e-02
7.134996893916899230e-02
8.942574297276220663e-02
9.096957642809297417e-02
5.992292809235938433e-02
9.033046432054983588e-02
1.128119694715024462e-01
8.196974570676381078e-02
1.533796947188886817e-01
4.324422952458420455e-02
1.671302577777744047e-01
4.709417201533717262e-02
1.196205338841688365e-01
1.655739972565791474e-01
2.119258486519596738e-02
3.293598843159079026e-02
1.980317389460840502e-02
5.565763695995516042e-03
1.427338868254057203e-01
7.622381614960933860e-02
2.439997325380921164e-02
7.179488977636970526e-02
2.781817758382791606e-02
3.164345638033768532e-02
1.625897308358452698e-01
6.970436577755467766e-02
2.833933683755895938e-01
1.086923882671425867e-01
1.983543598715355738e-01
1.659058529953180011e-02
1.652797486200045796e-01
2.069207831793162256e-01
1.071047137896219692e-01
7.133905841178977969e-02
5.112245534901664612e-02
8.027297961012780370e-02
1.715086238694583654e-01
1.321232211230387310e-01
