3.043800033261306187e-03 -4.211323005749494086e-03 4.173432031049608337e-04 -3.515603087788168619e-03 -8.953840675703240992e-03 -6.174992092312473445e-03 -5.239601223243200816e-03 -6.163206557449037518e-03 -1.563565125396567746e-03 -1.775744674330430361e-03 -5.522916309265195160e-03 -3.834748613736178868e-03 4.451697986710043109e-04 -9.539918389242807786e-03 -8.169404262854389198e-03 -5.182903702025390066e-03 -4.729067237803875542e-03 -3.456654929791261321e-03 -2.700273970363594161e-03 -4.647001955800834742e-03 -6.650942629654740638e-03 -7.244168608600302581e-03 -1.105774604291635821e-02 -1.244336477565625813e-02 -7.442248560681380930e-03 -9.985501225030089106e-03 -4.100827091935438026e-03 -2.788020674987786796e-04 -6.382431386190155417e-03 -7.320298836446312643e-03 -2.247618984049519226e-03 5.703330070417191554e-03 3.323729726596548646e-03 7.674285077948337546e-04 1.544307771467636793e-02 1.481649423816091583e-02 -2.720250041026847296e-03
-4.211323005749494086e-03 5.826677595424155018e-03 -5.774252622784632792e-04 4.864097509987527421e-03 1.238830239022062352e-02 8.543559358205787130e-03 7.249376743305585569e-03 8.527253196972103821e-03 2.163308269799493581e-03 2.456874406211325378e-03 7.641364169089903853e-03 5.305659005788817238e-03 -6.159254202383818762e-04 1.319918435724054713e-02 1.130297645688774222e-02 7.170931519288124834e-03 6.543015124735673295e-03 4.782538363129596945e-03 3.736029229566173015e-03 6.429471722969420412e-03 9.202072212402951507e-03 1.002284433456661350e-02 1.529921144404932341e-02 1.721631768710719240e-02 1.029690263342372160e-02 1.381568124495083892e-02 5.673798306771325219e-03 3.857433300735274529e-04 8.830567000316721579e-03 1.012817614889652273e-02 3.109747497290485645e-03 -7.890979983069354442e-03 -4.598626489767131988e-03 -1.061794235767042844e-03 -2.136664292946693217e-02 -2.049971823637376789e-02 3.763667604304772075e-03
4.173432031049608337e-04 -5.774252622784632792e-04 5.722299338806658455e-05 -4.820333259314498364e-04 -1.227683982802781027e-03 -8.466689502569736594e-04 -7.184151171580141102e-04 -8.450530054457300365e-04 -2.143844111194913413e-04 -2.434768914459812801e-04 -7.572611728109170104e-04 -5.257921847921776231e-04 6.103836903631368153e-05 -1.308042596234741629e-03 -1.120127901065133807e-03 -7.106411750939555308e-04 -6.484144973903297046e-04 -4.739507933055443572e-04 -3.702414665016681814e-04 -6.371623168000812134e-04 -9.119277450540550032e-04 -9.932664754281875143e-04 -1.516155825692422354e-03 -1.706141552049191294e-03 -1.020425723988882018e-03 -1.369137597845871204e-03 -5.622748850863854529e-04 -3.822726414703234350e-05 -8.751114820956973784e-04 -1.003704885571813591e-03 -3.081767842540185636e-04 7.819981647751075154e-04 4.557250789128615203e-04 1.052240844001793308e-04 2.117439860967559439e-03 2.031527398833372130e-03 -3.729804366130261392e-04
-3.515603087788168619e-03 4.864097509987527421e-03 -4.820333259314498364e-04 4.060537793484104291e-03 1.034172730898424986e-02 7.132144368741973571e-03 6.051763597451508339e-03 7.118532021575810914e-03 1.805924936833775687e-03 2.050993295216749137e-03 6.378993829513992554e-03 4.429152349044916670e-03 -5.141731722503938918e-04 1.101864977330128947e-02 9.435699631393987957e-03 5.986277698744259419e-03 5.462094487780002824e-03 3.992452398908657475e-03 3.118828899516376454e-03 5.367308708274977185e-03 7.681869436233379304e-03 8.367048180088834664e-03 1.277174771918297529e-02 1.437214375114508232e-02 8.595831439026853024e-03 1.153330000532745182e-02 4.736474219512544492e-03 3.220176748372768427e-04 7.371737710655301701e-03 8.454978944647858347e-03 2.596010300988600521e-03 -6.587372556386483086e-03 -3.838923175671382550e-03 -8.863834687489034357e-04 -1.783682604159036664e-02 -1.711311923407235480e-02 3.141901353336662775e-03
-8.953840675703240992e-03 1.238830239022062352e-02 -1.227683982802781027e-03 1.034172730898424986e-02 2.633920164590368429e-02 1.816475943363876286e-02 1.541315265276228634e-02 1.813009033570459755e-02 4.599485138938808754e-03 5.223646337123960884e-03 1.624657078586680056e-02 1.128054660081539637e-02 -1.309540510998762498e-03 2.806324606842479363e-02 2.403165233776363013e-02 1.524636752688539147e-02 1.391133258731678222e-02 1.016832156318531882e-02 7.943302006432629778e-03 1.366992400198518455e-02 1.956484657284281170e-02 2.130991879904797076e-02 3.252818687782740859e-02 3.660421330356133929e-02 2.189260370364224176e-02 2.937400159634052932e-02 1.206326040428331789e-02 8.201423435053944262e-04 1.877497638842046124e-02 2.153386844202362371e-02 6.611742579325246075e-03 -1.677728767114409006e-02 -9.777300116905978875e-03 -2.257517745482500934e-03 -4.542836450775634971e-02 -4.358516569132938473e-02 8.002064918611757546e-03
-6.174992092312473445e-03 8.543559358205787130e-03 -8.466689502569736594e-04 7.132144368741973571e-03 1.816475943363876286e-02 1.252727739123725946e-02 1.062963919010508074e-02 1.250336794127663957e-02 3.172022530926392730e-03 3.602473619204092647e-03 1.120440375962384813e-02 7.779598563331202414e-03 -9.031210843323478560e-04 1.935374202350678349e-02 1.657336427188971575e-02 1.051461627751296320e-02 9.593913029222302449e-03 7.012555563462516406e-03 5.478076822348514063e-03 9.427426248919850912e-03 1.349284371369746487e-02 1.469632807170840813e-02 2.243297642015177132e-02 2.524399706018419509e-02 1.509817514588553296e-02 2.025770104098157526e-02 8.319395028559084179e-03 5.656089569986313785e-04 1.294811186963007801e-02 1.485077433946515105e-02 4.559770451860586590e-03 -1.157041122932752145e-02 -6.742888676798838160e-03 -1.556891029392217093e-03 -3.132954915797089845e-02 -3.005839206145462933e-02 5.518602506372802252e-03
-5.239601223243200816e-03 7.249376743305585569e-03 -7.184151171580141102e-04 6.051763597451508339e-03 1.541315265276228634e-02 1.062963919010508074e-02 9.019456166178052570e-03 1.060935155549957466e-02 2.691522982497107554e-03 3.056769126130885229e-03 9.507155113238499947e-03 6.601141109074077501e-03 -7.663158539256381512e-04 1.642202756938656791e-02 1.406282282051127437e-02 8.921856981513678203e-03 8.140622318558643142e-03 5.950290163791809549e-03 4.648255024509438324e-03 7.999355038425194978e-03 1.144894104647237003e-02 1.247012099619870980e-02 1.903481801026818757e-02 2.142002384760231457e-02 1.281109607599458834e-02 1.718905442592605706e-02 7.059168937649188541e-03 4.799302312721689446e-04 1.098672545269560943e-02 1.260117166660702087e-02 3.869054159117125101e-03 -9.817719589646977871e-03 -5.721472551055068780e-03 -1.321052403000718594e-03 -2.658373349111256209e-02 -2.550513190292061708e-02 4.682641857789885537e-03
-6.163206557449037518e-03 8.527253196972103821e-03 -8.450530054457300365e-04 7.118532021575810914e-03 1.813009033570459755e-02 1.250336794127663957e-02 1.060935155549957466e-02 1.247950412467908714e-02 3.165968436999312512e-03 3.595597970166971788e-03 1.118301913448441556e-02 7.764750490860661096e-03 -9.013973954812230360e-04 1.931680364400020083e-02 1.654173249657554801e-02 1.049454817461311328e-02 9.575602172334980386e-03 6.999171462424094020e-03 5.467621413757020599e-03 9.409433147217351190e-03 1.346709139246086984e-02 1.466827879095398621e-02 2.239016104132408175e-02 2.519581659242041416e-02 1.506935890338740626e-02 2.021903737335214307e-02 8.303516705366760162e-03 5.645294407851486444e-04 1.292339921873532360e-02 1.482243028394082326e-02 4.551067714622013261e-03 -1.154832804559400780e-02 -6.730019259576488187e-03 -1.553919561051664072e-03 -3.126975385971996618e-02 -3.000102288230699354e-02 5.508069750822026066e-03
-1.563565125396567746e-03 2.163308269799493581e-03 -2.143844111194913413e-04 1.805924936833775687e-03 4.599485138938808754e-03 3.172022530926392730e-03 2.691522982497107554e-03 3.165968436999312512e-03 8.031854506345316317e-04 9.121796484826401406e-04 2.837058688904233947e-03 1.969866328793086312e-03 -2.286786137314029466e-04 4.900546530504919923e-03 4.196529161273124253e-03 2.662398116900199004e-03 2.429267536594061864e-03 1.775643944967310924e-03 1.387099731565770346e-03 2.387111543577560922e-03 3.416512856660691624e-03 3.721246230082956262e-03 5.680237167114727745e-03 6.392013599184404558e-03 3.822997626932227774e-03 5.129437316660085018e-03 2.106547787688134617e-03 1.432174206143477756e-04 3.278581714184075624e-03 3.760353453930698284e-03 1.154576062893877646e-03 -2.929735166332562459e-03 -1.707361794454678163e-03 -3.942192121397214942e-04 -7.932931690517518869e-03 -7.611062953634831728e-03 1.397361209682009995e-03
-1.775744674330430361e-03 2.456874406211325378e-03 -2.434768914459812801e-04 2.050993295216749137e-03 5.223646337123960884e-03 3.602473619204092647e-03 3.056769126130885229e-03 3.595597970166971788e-03 9.121796484826401406e-04 1.035964621182518513e-03 3.222054378007953735e-03 2.237181928453389670e-03 -2.597108517394255901e-04 5.565562483779150013e-03 4.766008263911010630e-03 3.023691946207738689e-03 2.758924985319436991e-03 2.016603099908012044e-03 1.575332502039760059e-03 2.711048322637301614e-03 3.880141870302926226e-03 4.226228295585714168e-03 6.451059015453204128e-03 7.259425221652049051e-03 4.341787601767443765e-03 5.825514300250658056e-03 2.392411390130616718e-03 1.626523691251853337e-04 3.723493139975789668e-03 4.270642463788566420e-03 1.311254812154497061e-03 -3.327307276372080871e-03 -1.939054897306675962e-03 -4.477157075873631651e-04 -9.009449604915386114e-03 -8.643902506128611427e-03 1.586986487422076091e-03
